transaction_id,client_id,transaction_date,amount,transaction_type,location,device_type,is_fraud,location_type,currency
TRANS_15596,CLIENTE_136,2022-10-03 15:20:04,6198.03,transferencia,"De (Limón, Talamanca) hacia (Puntarenas, Aguirre)",desconocido,0,Nacional,USD
TRANS_15597,CLIENTE_2207,2021-03-14 17:16:57,250.25,pago,"De (Alajuela, Upala) hacia (Limón, Matina)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15598,CLIENTE_2031,2021-08-25 23:18:46,888.27,pago,"De (Limón, Siquirres) hacia (San José, Escazú)",desconocido,0,Nacional,USD
TRANS_15599,CLIENTE_2693,2021-02-25 14:10:27,3978.57,transferencia,"De (Puntarenas, Osa) hacia (Guanacaste, Santa Cruz)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15600,CLIENTE_151,2019-06-13 01:06:55,11173.99,compra,"De (Heredia, Barva) hacia (República Dominicana, Santo Domingo)",dispositivo_sospechoso,1,Internacional,USD
TRANS_15601,CLIENTE_2081,2021-12-13 20:01:20,9063.74,depósito,"De (Alajuela, Upala) hacia (Moldavia, Chisináu)",desconocido,0,Internacional,USD
TRANS_15602,CLIENTE_2427,2019-12-12 04:27:54,177.51,compra,"De (San José, Pérez Zeledón) hacia (Francia, París)",tableta,0,Internacional,USD
TRANS_15603,CLIENTE_583,2019-10-08 16:37:27,852.05,pago,"De (San José, Tarrazu) hacia (Guanacaste, Abangares)",web,0,Nacional,USD
TRANS_15604,CLIENTE_2114,2019-06-30 16:49:10,101.13,compra,"De (San José, Acosta) hacia (Cartago, Cartago)",desconocido,0,Nacional,USD
TRANS_15605,CLIENTE_700,2022-12-06 15:49:52,587.49,retiro,"De (Puntarenas, Coto Brus) hacia (Guanacaste, Santa Cruz)",móvil,0,Nacional,USD
TRANS_15606,CLIENTE_1097,2020-09-08 17:02:08,4174.08,transferencia,"De (Alajuela, Los Chiles) hacia (Perú, Lima)",POS,1,Internacional,USD
TRANS_15607,CLIENTE_823,2019-12-02 02:45:57,4228.02,transferencia,"De (San José, Puriscal) hacia (Rumania, Bucarest)",dispositivo_sospechoso,0,Internacional,USD
TRANS_15608,CLIENTE_718,2023-06-29 12:44:24,86.23,pago,"De (Guanacaste, Nicoya) hacia (Guanacaste, Nicoya)",web,0,Nacional,USD
TRANS_15609,CLIENTE_2964,2021-10-01 06:40:19,408.75,pago,"De (Heredia, Heredia) hacia (Mónaco, Mónaco)",móvil,0,Internacional,USD
TRANS_15610,CLIENTE_428,2021-10-26 14:47:25,3598.15,pago,"De (Limón, Talamanca) hacia (San José, Alajuelita)",tableta,1,Nacional,USD
TRANS_15611,CLIENTE_2948,2019-02-17 03:03:43,9637.01,depósito,"De (Cartago, Cartago) hacia (Puntarenas, Esparza)",dispositivo_sospechoso,1,Nacional,USD
TRANS_15612,CLIENTE_2825,2023-10-16 19:05:10,103.19,pago,"De (San José, La Unión) hacia (Bélgica, Bruselas)",tableta,0,Internacional,USD
TRANS_15613,CLIENTE_2867,2019-09-18 22:37:24,11367.34,depósito,"De (Puntarenas, Aguirre) hacia (San José, La Unión)",desconocido,1,Nacional,USD
TRANS_15614,CLIENTE_347,2023-08-30 18:39:32,1256.84,pago,"De (Puntarenas, Aguirre) hacia (Puntarenas, Aguirre)",tableta,1,Nacional,USD
TRANS_15615,CLIENTE_2440,2019-09-02 10:16:13,7081.9,retiro,"De (Puntarenas, Esparza) hacia (San José, Montes de Oca)",cajero automático,1,Nacional,USD
TRANS_15616,CLIENTE_2321,2021-10-22 06:27:29,570.62,retiro,"De (Alajuela, Los Chiles) hacia (Alajuela, Palmares)",móvil,0,Nacional,USD
TRANS_15617,CLIENTE_493,2021-09-07 20:31:39,112.45,retiro,"De (Cartago, Oreamuno) hacia (San Vicente y las Granadinas, Kingstown)",tableta,0,Internacional,USD
TRANS_15618,CLIENTE_1330,2023-01-21 08:22:02,3828.47,transferencia,"De (Alajuela, Guatuso) hacia (Puntarenas, Coto Brus)",tableta,0,Nacional,USD
TRANS_15619,CLIENTE_727,2020-08-17 07:56:21,6253.4,retiro,"De (Cartago, Paraíso) hacia (España, Madrid)",desconocido,1,Internacional,USD
TRANS_15620,CLIENTE_296,2022-04-25 06:59:58,532.64,transferencia,"De (Alajuela, Los Chiles) hacia (Colombia, Bogotá)",tableta,0,Internacional,USD
TRANS_15621,CLIENTE_2918,2021-03-16 15:21:25,19033.42,depósito,"De (Puntarenas, Buenos Aires) hacia (Puntarenas, Esparza)",cajero automático,0,Nacional,USD
TRANS_15622,CLIENTE_59,2022-06-11 17:46:54,929.43,pago,"De (Limón, Matina) hacia (Grecia, Atenas)",cajero automático,0,Internacional,USD
TRANS_15623,CLIENTE_1326,2022-11-13 01:12:26,10067.26,pago,"De (San José, Dota) hacia (Cartago, Alvarado)",dispositivo_sospechoso,1,Nacional,USD
TRANS_15624,CLIENTE_1655,2023-04-10 21:26:43,19147.29,depósito,"De (Cartago, Paraíso) hacia (Guanacaste, Abangares)",web,0,Nacional,USD
TRANS_15625,CLIENTE_2603,2021-06-26 09:21:04,109.96,compra,"De (Cartago, Oreamuno) hacia (Puntarenas, Coto Brus)",tableta,0,Nacional,USD
TRANS_15626,CLIENTE_2488,2020-09-13 04:27:09,5291.5,transferencia,"De (Heredia, Belén) hacia (Suiza, Berna)",web,0,Internacional,USD
TRANS_15627,CLIENTE_1598,2019-05-10 05:44:39,111.12,compra,"De (Guanacaste, Santa Cruz) hacia (Limón, Limón)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15628,CLIENTE_2617,2021-10-12 14:10:17,94.1,compra,"De (Puntarenas, Esparza) hacia (Alajuela, San Ramón)",móvil,0,Nacional,USD
TRANS_15629,CLIENTE_819,2022-07-01 15:04:47,4768.24,transferencia,"De (Puntarenas, Puntarenas) hacia (Heredia, Barva)",cajero automático,0,Nacional,USD
TRANS_15630,CLIENTE_162,2019-03-02 09:34:40,166.09,compra,"De (Cartago, El Guarco) hacia (Heredia, Santa Bárbara)",tableta,0,Nacional,USD
TRANS_15631,CLIENTE_1548,2020-06-17 14:07:09,13628.29,depósito,"De (Puntarenas, Quepos) hacia (Guanacaste, Cañas)",cajero automático,1,Nacional,USD
TRANS_15632,CLIENTE_867,2020-12-15 00:11:05,6123.39,depósito,"De (Heredia, San Rafael) hacia (Puntarenas, Aguirre)",móvil,0,Nacional,USD
TRANS_15633,CLIENTE_867,2022-09-10 04:44:01,2398.44,retiro,"De (Puntarenas, Aguirre) hacia (Puntarenas, Buenos Aires)",POS,1,Nacional,USD
TRANS_15634,CLIENTE_2880,2020-04-20 05:52:52,252.58,compra,"De (Cartago, Oreamuno) hacia (Heredia, San Rafael)",web,0,Nacional,USD
TRANS_15635,CLIENTE_1398,2020-09-07 20:39:35,270.43,compra,"De (Puntarenas, Aguirre) hacia (San José, Acosta)",tableta,0,Nacional,USD
TRANS_15636,CLIENTE_937,2020-01-22 07:01:29,5950.78,transferencia,"De (Heredia, Santo Domingo) hacia (San José, Acosta)",POS,0,Nacional,USD
TRANS_15637,CLIENTE_611,2019-05-27 05:38:59,263.59,compra,"De (San José, Escazú) hacia (San José, Montes de Oca)",desconocido,0,Nacional,USD
TRANS_15638,CLIENTE_1365,2020-12-23 16:58:47,43.68,compra,"De (Puntarenas, Aguirre) hacia (Serbia, Belgrado)",POS,0,Internacional,USD
TRANS_15639,CLIENTE_2311,2019-08-26 22:56:02,166.85,retiro,"De (Alajuela, Zarcero) hacia (San Cristóbal y Nieves, Basseterre)",dispositivo_sospechoso,0,Internacional,USD
TRANS_15640,CLIENTE_96,2022-04-21 02:59:58,729.08,pago,"De (San José, Alajuelita) hacia (San José, Acosta)",POS,0,Nacional,USD
TRANS_15641,CLIENTE_39,2022-09-21 18:13:37,143.0,compra,"De (San José, Alajuelita) hacia (Alajuela, Naranjo)",tableta,0,Nacional,USD
TRANS_15642,CLIENTE_2543,2023-06-15 10:57:17,10732.48,pago,"De (Heredia, San Isidro) hacia (Alajuela, Zarcero)",cajero automático,1,Nacional,USD
TRANS_15643,CLIENTE_433,2023-05-15 12:43:48,5974.93,depósito,"De (San José, Vázquez de Coronado) hacia (San José, Escazú)",web,1,Nacional,USD
TRANS_15644,CLIENTE_66,2019-02-17 16:01:23,877.65,pago,"De (Heredia, Barva) hacia (Cartago, Cartago)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15645,CLIENTE_1657,2020-04-05 13:31:00,27.13,compra,"De (Limón, Talamanca) hacia (Limón, Matina)",cajero automático,0,Nacional,USD
TRANS_15646,CLIENTE_2721,2021-11-25 02:54:37,2883.88,depósito,"De (Puntarenas, Esparza) hacia (Guanacaste, Cañas)",web,0,Nacional,USD
TRANS_15647,CLIENTE_1051,2020-10-03 02:11:45,226.86,pago,"De (Alajuela, Zarcero) hacia (Canadá, Ottawa)",web,0,Internacional,USD
TRANS_15648,CLIENTE_1726,2023-02-24 10:20:04,4013.84,transferencia,"De (Guanacaste, Abangares) hacia (Cartago, Jiménez)",tableta,0,Nacional,USD
TRANS_15649,CLIENTE_782,2020-05-05 07:58:41,8073.0,transferencia,"De (Limón, Talamanca) hacia (Puntarenas, Parrita)",móvil,1,Nacional,USD
TRANS_15650,CLIENTE_2502,2019-11-24 09:00:31,51.03,pago,"De (San José, Puriscal) hacia (Hungría, Budapest)",desconocido,0,Internacional,USD
TRANS_15651,CLIENTE_1143,2022-05-21 13:27:36,634.2,retiro,"De (Alajuela, Los Chiles) hacia (Heredia, San Isidro)",web,0,Nacional,USD
TRANS_15652,CLIENTE_1444,2023-03-07 15:49:01,3679.14,pago,"De (San José, Curridabat) hacia (Cartago, La Unión)",dispositivo_sospechoso,1,Nacional,USD
TRANS_15653,CLIENTE_1628,2021-08-09 11:25:46,252.8,compra,"De (San José, La Unión) hacia (Colombia, Bogotá)",móvil,0,Internacional,USD
TRANS_15654,CLIENTE_1601,2019-01-17 01:32:19,51.91,pago,"De (Puntarenas, Osa) hacia (San José, Escazú)",tableta,0,Nacional,USD
TRANS_15655,CLIENTE_2625,2022-09-06 02:16:07,15601.31,depósito,"De (Puntarenas, Puntarenas) hacia (Heredia, San Rafael)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15656,CLIENTE_1415,2023-11-24 20:03:10,518.09,pago,"De (Heredia, San Isidro) hacia (San José, Puriscal)",tableta,0,Nacional,USD
TRANS_15657,CLIENTE_1230,2019-09-10 03:59:57,229.26,compra,"De (Alajuela, Atenas) hacia (Perú, Lima)",desconocido,0,Internacional,USD
TRANS_15658,CLIENTE_725,2019-08-06 15:27:58,11043.66,depósito,"De (Puntarenas, Coto Brus) hacia (Cartago, Jiménez)",desconocido,1,Nacional,USD
TRANS_15659,CLIENTE_2661,2019-02-20 18:15:00,18740.42,depósito,"De (Cartago, Oreamuno) hacia (Perú, Lima)",dispositivo_sospechoso,0,Internacional,USD
TRANS_15660,CLIENTE_2636,2022-05-17 08:53:47,4898.06,transferencia,"De (Guanacaste, Liberia) hacia (Puntarenas, Coto Brus)",desconocido,0,Nacional,USD
TRANS_15661,CLIENTE_1829,2019-06-11 15:00:38,5800.43,transferencia,"De (Limón, Siquirres) hacia (Guanacaste, Cañas)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15662,CLIENTE_678,2019-02-16 22:28:56,11043.84,pago,"De (Limón, Guápiles) hacia (San José, La Unión)",dispositivo_sospechoso,1,Nacional,USD
TRANS_15663,CLIENTE_71,2023-10-30 07:49:27,13941.73,depósito,"De (Guanacaste, Cañas) hacia (Guanacaste, Carrillo)",tableta,1,Nacional,USD
TRANS_15664,CLIENTE_1524,2023-07-16 14:46:32,137.16,pago,"De (Heredia, Santo Domingo) hacia (Alajuela, Upala)",tableta,0,Nacional,USD
TRANS_15665,CLIENTE_2275,2023-12-23 10:35:30,465.79,retiro,"De (Puntarenas, Parrita) hacia (Alajuela, Zarcero)",tableta,0,Nacional,USD
TRANS_15666,CLIENTE_815,2023-09-29 23:07:49,12905.4,depósito,"De (Puntarenas, Parrita) hacia (Alajuela, Los Chiles)",cajero automático,0,Nacional,USD
TRANS_15667,CLIENTE_1859,2021-10-08 07:27:19,277.22,pago,"De (Cartago, La Unión) hacia (Alajuela, Zarcero)",web,0,Nacional,USD
TRANS_15668,CLIENTE_1909,2019-09-04 00:22:22,277.85,compra,"De (Puntarenas, Corredores) hacia (Alajuela, Upala)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15669,CLIENTE_2288,2022-12-29 12:33:14,4205.59,depósito,"De (Alajuela, Zarcero) hacia (Guanacaste, Cañas)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15670,CLIENTE_617,2023-01-25 14:19:57,133.22,compra,"De (Alajuela, Alajuela) hacia (Heredia, San Isidro)",web,0,Nacional,USD
TRANS_15671,CLIENTE_2273,2020-07-02 02:30:34,4791.8,compra,"De (Puntarenas, Puntarenas) hacia (Puntarenas, Puntarenas)",dispositivo_sospechoso,1,Nacional,USD
TRANS_15672,CLIENTE_2379,2019-08-21 06:01:10,792.23,pago,"De (San José, La Unión) hacia (Puntarenas, Aguirre)",web,0,Nacional,USD
TRANS_15673,CLIENTE_1152,2020-08-13 23:30:16,709.65,pago,"De (Guanacaste, Bagaces) hacia (Alajuela, Zarcero)",POS,0,Nacional,USD
TRANS_15674,CLIENTE_1232,2020-05-26 02:42:31,197.36,compra,"De (Heredia, San Rafael) hacia (Limón, Pococí)",tableta,0,Nacional,USD
TRANS_15675,CLIENTE_1876,2019-03-03 14:12:01,10721.7,depósito,"De (Cartago, El Guarco) hacia (Alajuela, Guatuso)",desconocido,1,Nacional,USD
TRANS_15676,CLIENTE_1190,2019-08-02 05:50:24,77.06,compra,"De (San José, Tarrazu) hacia (Puntarenas, Buenos Aires)",desconocido,0,Nacional,USD
TRANS_15677,CLIENTE_1806,2019-08-30 03:10:34,604.21,retiro,"De (Cartago, Turrialba) hacia (Puntarenas, Montes de Oro)",tableta,0,Nacional,USD
TRANS_15678,CLIENTE_2242,2022-07-10 06:26:13,540.88,retiro,"De (Guanacaste, Liberia) hacia (Haití, Puerto Príncipe)",tableta,0,Internacional,USD
TRANS_15679,CLIENTE_769,2020-06-15 17:15:04,110.73,retiro,"De (Alajuela, Upala) hacia (Puntarenas, Osa)",móvil,0,Nacional,USD
TRANS_15680,CLIENTE_2498,2020-12-13 14:07:37,58.91,compra,"De (Guanacaste, Santa Cruz) hacia (Limón, Matina)",cajero automático,0,Nacional,USD
TRANS_15681,CLIENTE_238,2022-10-29 02:27:36,655.32,pago,"De (Limón, Talamanca) hacia (Brasil, Brasilia)",desconocido,0,Internacional,USD
TRANS_15682,CLIENTE_2964,2021-05-25 17:51:13,7446.83,depósito,"De (Alajuela, Los Chiles) hacia (Francia, París)",web,0,Internacional,USD
TRANS_15683,CLIENTE_2751,2021-09-10 14:13:08,6344.9,transferencia,"De (Puntarenas, Corredores) hacia (Heredia, Heredia)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15684,CLIENTE_2933,2023-02-06 19:28:43,291.82,compra,"De (Heredia, Santa Bárbara) hacia (Bosnia y Herzegovina, Sarajevo)",web,0,Internacional,USD
TRANS_15685,CLIENTE_427,2023-05-20 11:16:18,3961.25,transferencia,"De (Puntarenas, Quepos) hacia (Heredia, Santa Bárbara)",web,0,Nacional,USD
TRANS_15686,CLIENTE_2874,2019-08-27 13:24:28,242.14,compra,"De (Limón, Talamanca) hacia (Cartago, Alvarado)",desconocido,0,Nacional,USD
TRANS_15687,CLIENTE_2009,2019-12-20 00:03:27,798.78,pago,"De (Heredia, Santo Domingo) hacia (Serbia, Belgrado)",dispositivo_sospechoso,0,Internacional,USD
TRANS_15688,CLIENTE_946,2023-11-09 03:08:32,1650.43,depósito,"De (Puntarenas, Golfito) hacia (Limón, Matina)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15689,CLIENTE_2020,2023-09-30 05:40:18,37.31,compra,"De (San José, Pérez Zeledón) hacia (Cartago, La Unión)",desconocido,0,Nacional,USD
TRANS_15690,CLIENTE_1027,2020-05-28 14:26:46,1725.15,transferencia,"De (Alajuela, Guatuso) hacia (Guanacaste, Liberia)",web,0,Nacional,USD
TRANS_15691,CLIENTE_1449,2019-12-29 14:52:15,1542.03,retiro,"De (San José, La Unión) hacia (Heredia, Santo Domingo)",web,1,Nacional,USD
TRANS_15692,CLIENTE_512,2020-08-17 07:43:33,16681.99,depósito,"De (Cartago, Cartago) hacia (Paraguay, Asunción)",web,0,Internacional,USD
TRANS_15693,CLIENTE_1028,2022-01-26 13:01:25,58.91,compra,"De (Alajuela, Grecia) hacia (San José, La Unión)",desconocido,0,Nacional,USD
TRANS_15694,CLIENTE_187,2022-09-01 06:23:45,769.12,retiro,"De (Guanacaste, Tilarán) hacia (San José, Tarrazu)",web,0,Nacional,USD
TRANS_15695,CLIENTE_2853,2022-07-19 10:35:06,19.63,compra,"De (Limón, Pococí) hacia (Puntarenas, Corredores)",desconocido,0,Nacional,USD
TRANS_15696,CLIENTE_1672,2022-08-24 12:34:22,14532.07,depósito,"De (Alajuela, San Ramón) hacia (Puntarenas, Esparza)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15697,CLIENTE_1952,2019-02-02 03:14:56,904.07,pago,"De (Alajuela, Zarcero) hacia (Limón, Matina)",móvil,0,Nacional,USD
TRANS_15698,CLIENTE_2709,2020-12-20 21:03:28,701.65,transferencia,"De (Guanacaste, Abangares) hacia (Cartago, Jiménez)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15699,CLIENTE_2327,2019-03-19 01:03:12,195.75,compra,"De (Puntarenas, Buenos Aires) hacia (Limón, Limón)",desconocido,0,Nacional,USD
TRANS_15700,CLIENTE_2985,2020-01-30 01:18:13,11894.55,depósito,"De (San José, Dota) hacia (San José, Dota)",web,0,Nacional,USD
TRANS_15701,CLIENTE_1211,2019-01-04 19:06:04,3447.16,depósito,"De (Puntarenas, Buenos Aires) hacia (Puntarenas, Coto Brus)",cajero automático,0,Nacional,USD
TRANS_15702,CLIENTE_210,2021-12-18 17:18:32,573.69,retiro,"De (Heredia, San Rafael) hacia (Alajuela, San Ramón)",móvil,0,Nacional,USD
TRANS_15703,CLIENTE_1607,2023-05-29 11:16:47,5733.31,transferencia,"De (San José, Vázquez de Coronado) hacia (Brasil, Brasilia)",dispositivo_sospechoso,0,Internacional,USD
TRANS_15704,CLIENTE_479,2023-01-30 12:35:14,5097.52,pago,"De (Heredia, Barva) hacia (San José, Acosta)",móvil,1,Nacional,USD
TRANS_15705,CLIENTE_2851,2020-09-09 06:14:01,2536.54,transferencia,"De (Limón, Matina) hacia (Alajuela, Palmares)",tableta,0,Nacional,USD
TRANS_15706,CLIENTE_2482,2023-05-16 20:57:17,138.21,compra,"De (Puntarenas, Coto Brus) hacia (Alajuela, Guatuso)",tableta,0,Nacional,USD
TRANS_15707,CLIENTE_1596,2023-06-07 08:01:52,10429.75,transferencia,"De (San José, Montes de Oca) hacia (Puntarenas, Aguirre)",desconocido,1,Nacional,USD
TRANS_15708,CLIENTE_453,2023-12-17 19:30:06,7270.28,pago,"De (San José, Vázquez de Coronado) hacia (Guanacaste, Abangares)",web,1,Nacional,USD
TRANS_15709,CLIENTE_1104,2022-01-30 07:26:05,477.98,transferencia,"De (Puntarenas, Osa) hacia (Guanacaste, Santa Cruz)",POS,0,Nacional,USD
TRANS_15710,CLIENTE_1358,2022-02-11 17:38:51,98.45,compra,"De (San José, Acosta) hacia (San José, Dota)",desconocido,0,Nacional,USD
TRANS_15711,CLIENTE_346,2020-09-04 14:38:53,379.21,pago,"De (Alajuela, Naranjo) hacia (Eslovenia, Liubliana)",POS,0,Internacional,USD
TRANS_15712,CLIENTE_1464,2023-06-18 20:20:03,10284.71,compra,"De (Limón, Limón) hacia (Puntarenas, Golfito)",desconocido,1,Nacional,USD
TRANS_15713,CLIENTE_330,2020-12-20 21:16:27,227.01,compra,"De (San José, Curridabat) hacia (Guanacaste, Santa Cruz)",web,0,Nacional,USD
TRANS_15714,CLIENTE_2739,2019-08-09 11:15:21,906.61,pago,"De (Alajuela, Upala) hacia (Guanacaste, Abangares)",móvil,0,Nacional,USD
TRANS_15715,CLIENTE_2268,2019-07-17 23:00:17,169.28,compra,"De (San José, Desamparados) hacia (Cartago, Cartago)",cajero automático,0,Nacional,USD
TRANS_15716,CLIENTE_2978,2023-11-04 22:48:04,16.16,pago,"De (Cartago, Oreamuno) hacia (Puntarenas, Buenos Aires)",POS,0,Nacional,USD
TRANS_15717,CLIENTE_280,2021-02-08 08:49:01,3020.92,transferencia,"De (Puntarenas, Coto Brus) hacia (San José, Tarrazu)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15718,CLIENTE_539,2019-09-04 03:22:45,2157.37,depósito,"De (Heredia, Barva) hacia (San José, Pérez Zeledón)",cajero automático,0,Nacional,USD
TRANS_15719,CLIENTE_2856,2019-06-27 02:58:21,274.42,compra,"De (Cartago, Paraíso) hacia (Puntarenas, Puntarenas)",móvil,0,Nacional,USD
TRANS_15720,CLIENTE_1060,2023-11-06 15:27:30,6953.61,depósito,"De (Puntarenas, Quepos) hacia (Cartago, Paraíso)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15721,CLIENTE_211,2020-04-28 05:48:15,2893.35,compra,"De (Cartago, Cartago) hacia (Ecuador, Quito)",POS,1,Internacional,USD
TRANS_15722,CLIENTE_888,2021-08-20 23:25:16,8353.12,transferencia,"De (Guanacaste, Nicoya) hacia (San José, Curridabat)",dispositivo_sospechoso,1,Nacional,USD
TRANS_15723,CLIENTE_1213,2020-11-17 20:35:34,332.48,retiro,"De (Alajuela, Los Chiles) hacia (San José, Vázquez de Coronado)",cajero automático,0,Nacional,USD
TRANS_15724,CLIENTE_702,2021-01-06 18:48:07,781.68,retiro,"De (Puntarenas, Montes de Oro) hacia (Puntarenas, Buenos Aires)",cajero automático,0,Nacional,USD
TRANS_15725,CLIENTE_61,2023-06-05 10:30:58,760.34,pago,"De (Puntarenas, Montes de Oro) hacia (Limón, Pococí)",web,0,Nacional,USD
TRANS_15726,CLIENTE_1087,2021-11-16 13:24:21,11916.34,pago,"De (San José, Desamparados) hacia (Eslovenia, Liubliana)",desconocido,1,Internacional,USD
TRANS_15727,CLIENTE_2083,2021-01-10 13:26:32,2167.47,depósito,"De (Limón, Pococí) hacia (Guanacaste, Liberia)",POS,0,Nacional,USD
TRANS_15728,CLIENTE_1072,2023-01-30 20:17:25,12879.03,retiro,"De (San José, Escazú) hacia (Alajuela, Naranjo)",desconocido,1,Nacional,USD
TRANS_15729,CLIENTE_2259,2019-10-11 03:40:16,475.7,retiro,"De (Cartago, Alvarado) hacia (Puntarenas, Montes de Oro)",cajero automático,0,Nacional,USD
TRANS_15730,CLIENTE_876,2019-02-16 01:10:03,5001.08,transferencia,"De (Puntarenas, Coto Brus) hacia (Islandia, Reikiavik)",dispositivo_sospechoso,0,Internacional,USD
TRANS_15731,CLIENTE_1577,2019-05-05 14:28:08,15213.53,depósito,"De (Limón, Limón) hacia (San José, Puriscal)",tableta,0,Nacional,USD
TRANS_15732,CLIENTE_1661,2019-10-19 17:19:49,125.01,retiro,"De (Limón, Siquirres) hacia (San José, Dota)",móvil,0,Nacional,USD
TRANS_15733,CLIENTE_1779,2023-02-25 09:10:26,510.61,retiro,"De (Guanacaste, Carrillo) hacia (Alajuela, Upala)",cajero automático,0,Nacional,USD
TRANS_15734,CLIENTE_1902,2021-09-28 10:24:56,15583.02,depósito,"De (Limón, Pococí) hacia (Puntarenas, Puntarenas)",web,0,Nacional,USD
TRANS_15735,CLIENTE_2887,2022-03-21 05:01:55,869.08,pago,"De (San José, Escazú) hacia (Reino Unido, Londres)",desconocido,0,Internacional,USD
TRANS_15736,CLIENTE_1203,2020-12-04 17:12:57,2875.84,transferencia,"De (San José, Vázquez de Coronado) hacia (San José, Acosta)",POS,0,Nacional,USD
TRANS_15737,CLIENTE_959,2023-10-28 04:31:08,244.05,compra,"De (Puntarenas, Montes de Oro) hacia (Limón, Pococí)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15738,CLIENTE_495,2019-06-28 15:55:42,1395.01,retiro,"De (Puntarenas, Esparza) hacia (San José, Escazú)",web,1,Nacional,USD
TRANS_15739,CLIENTE_2277,2021-05-12 20:20:30,550.47,retiro,"De (Puntarenas, Montes de Oro) hacia (Alajuela, Upala)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15740,CLIENTE_2312,2020-01-30 05:13:18,35.7,pago,"De (Puntarenas, Golfito) hacia (Perú, Lima)",tableta,0,Internacional,USD
TRANS_15741,CLIENTE_2217,2022-12-14 06:59:38,3809.51,transferencia,"De (San José, La Unión) hacia (Puntarenas, Esparza)",tableta,0,Nacional,USD
TRANS_15742,CLIENTE_192,2019-09-24 03:11:00,12551.3,retiro,"De (Guanacaste, Bagaces) hacia (Lituania, Vilna)",desconocido,1,Internacional,USD
TRANS_15743,CLIENTE_1954,2020-05-17 08:22:32,1550.2,transferencia,"De (Alajuela, Atenas) hacia (Heredia, Barva)",cajero automático,0,Nacional,USD
TRANS_15744,CLIENTE_1231,2020-09-15 12:06:20,6507.31,transferencia,"De (Guanacaste, Tilarán) hacia (Ecuador, Quito)",tableta,0,Internacional,USD
TRANS_15745,CLIENTE_2016,2022-12-14 08:12:41,6333.77,transferencia,"De (Heredia, San Isidro) hacia (Estados Unidos, Washington D.C.)",cajero automático,0,Internacional,USD
TRANS_15746,CLIENTE_1479,2022-09-01 09:09:51,4585.49,transferencia,"De (Alajuela, Palmares) hacia (Puntarenas, Esparza)",cajero automático,0,Nacional,USD
TRANS_15747,CLIENTE_1953,2019-05-11 10:22:18,6031.44,transferencia,"De (Cartago, Jiménez) hacia (Puntarenas, Golfito)",web,0,Nacional,USD
TRANS_15748,CLIENTE_1472,2019-07-22 11:30:58,15234.87,depósito,"De (San José, Pérez Zeledón) hacia (San José, Desamparados)",POS,0,Nacional,USD
TRANS_15749,CLIENTE_1713,2021-04-22 05:47:31,6716.12,transferencia,"De (Alajuela, Los Chiles) hacia (Cartago, Jiménez)",cajero automático,0,Nacional,USD
TRANS_15750,CLIENTE_2452,2019-10-27 06:40:11,11000.61,compra,"De (Cartago, Paraíso) hacia (Puntarenas, Corredores)",dispositivo_sospechoso,1,Nacional,USD
TRANS_15751,CLIENTE_799,2019-10-28 01:46:51,205.98,transferencia,"De (San José, Acosta) hacia (San José, Montes de Oca)",móvil,0,Nacional,USD
TRANS_15752,CLIENTE_1129,2021-09-10 22:52:08,11593.75,transferencia,"De (Heredia, Barva) hacia (Limón, Talamanca)",móvil,1,Nacional,USD
TRANS_15753,CLIENTE_742,2019-10-08 08:03:51,3188.99,retiro,"De (Heredia, Barva) hacia (República Dominicana, Santo Domingo)",cajero automático,1,Internacional,USD
TRANS_15754,CLIENTE_1014,2020-02-23 18:54:48,596.64,pago,"De (Guanacaste, Tilarán) hacia (Heredia, San Rafael)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15755,CLIENTE_2851,2020-04-29 10:26:46,112.24,pago,"De (Puntarenas, Aguirre) hacia (Puntarenas, Osa)",móvil,0,Nacional,USD
TRANS_15756,CLIENTE_1777,2021-11-17 13:21:43,99.58,compra,"De (Heredia, Heredia) hacia (Limón, Pococí)",dispositivo_sospechoso,0,Nacional,USD
TRANS_15757,CLIENTE_75,2021-09-15 12:49:53,3398.19,transferencia,"De (Guanacaste, Carrillo) hacia (San José, Dota)",cajero automático,0,Nacional,USD
TRANS_15758,CLIENTE_2833,2022-01-13 01:02:37,735.98,pago,"De (San José, Vázquez de Coronado) hacia (San José, Curridabat)",móvil,0,Nacional,USD
TRANS_15759,CLIENTE_2551,2019-09-28 03:52:00,296.66,compra,"De (Puntarenas, Esparza) hacia (Puntarenas, Golfito)",web,0,Nacional,USD
